id	label
0019781	NEDD8 activating enzyme activity
0019782	ISG15 activating enzyme activity
0019783	small conjugating protein-specific protease activity
0019784	NEDD8-specific protease activity
0019785	ISG15-specific protease activity
0019787	small conjugating protein ligase activity
0019788	NEDD8 ligase activity
0019789	SUMO ligase activity
0019797	procollagen-proline 3-dioxygenase activity
0019798	procollagen-proline dioxygenase activity
0019799	tubulin N-acetyltransferase activity
0019807	aspartoacylase activity
0019808	polyamine binding
0019809	spermidine binding
0019810	putrescine binding
0019811	cocaine binding
0019825	oxygen binding
0019826	oxygen sensor activity
0019828	aspartic-type endopeptidase inhibitor activity
0019829	cation-transporting ATPase activity
0019834	phospholipase A2 inhibitor activity
0019838	growth factor binding
0019840	isoprenoid binding
0019841	retinol binding
0019842	vitamin binding
0019843	rRNA binding
0019855	calcium channel inhibitor activity
0019862	IgA binding
0019863	IgE binding
0019864	IgG binding
0019865	immunoglobulin binding
0019869	chloride channel inhibitor activity
0019870	potassium channel inhibitor activity
0019871	sodium channel inhibitor activity
0019875	6-aminohexanoate-dimer hydrolase activity
0019887	protein kinase regulator activity
0019888	protein phosphatase regulator activity
0019894	kinesin binding
0019899	enzyme binding
0019900	kinase binding
0019901	protein kinase binding
0019902	phosphatase binding
0019903	protein phosphatase binding
0019904	protein domain specific binding
0019905	syntaxin binding
0019911	structural constituent of myelin sheath
0019912	cyclin-dependent protein kinase activating kinase activity
0019948	SUMO activating enzyme activity
0019955	cytokine binding
0019956	chemokine binding
0019957	C-C chemokine binding
0019958	C-X-C chemokine binding
0019959	interleukin-8 binding
0019961	interferon binding
0019962	type I interferon binding
0019964	interferon-gamma binding
0019966	interleukin-1 binding
0019969	interleukin-10 binding
0019970	interleukin-11 binding
0019972	interleukin-12 binding
0019976	interleukin-2 binding
0019979	interleukin-4 binding
0019981	interleukin-6 binding
0019982	interleukin-7 binding
0019983	interleukin-9 binding
0019992	diacylglycerol binding
0020037	heme binding
0022803	passive transmembrane transporter activity
0022804	active transmembrane transporter activity
0022820	potassium ion symporter activity
0022821	potassium ion antiporter activity
0022824	transmitter-gated ion channel activity
0022829	wide pore channel activity
0022832	voltage-gated channel activity
0022833	mechanically gated channel activity
0022834	ligand-gated channel activity
0022835	transmitter-gated channel activity
0022836	gated channel activity
0022838	substrate-specific channel activity
0022839	ion gated channel activity
0022840	leak channel activity
0022841	potassium ion leak channel activity
0022842	narrow pore channel activity
0022843	voltage-gated cation channel activity
0022848	acetylcholine-gated cation channel activity
0022851	GABA-gated chloride ion channel activity
0022857	transmembrane transporter activity
0022858	alanine transmembrane transporter activity
0022865	transmembrane electron transfer carrier
0022870	protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity
0022875	protein-N(PI)-phosphohistidine-galactitol phosphotransferase system transmembrane transporter activity
0022877	protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity
0022879	protein-N(PI)-phosphohistidine-trehalose phosphotransferase system transporter activity
0022880	protein-N(PI)-phosphohistidine-N-acetylglucosamine phosphotransferase system transporter activity
0022883	zinc efflux transmembrane transporter activity
0022884	macromolecule transmembrane transporter activity
0022885	bacteriocin transmembrane transporter activity
0022889	serine transmembrane transporter activity
0022890	inorganic cation transmembrane transporter activity
0022891	substrate-specific transmembrane transporter activity
0022892	substrate-specific transporter activity
0022893	low-affinity tryptophan transmembrane transporter activity
0022894	Intermediate conductance calcium-activated potassium channel activity
0022897	proton-dependent peptide secondary active transmembrane transporter activity
0023023	MHC protein complex binding
0023026	MHC class II protein complex binding
0023029	MHC class Ib protein binding
0030020	extracellular matrix structural constituent conferring tensile strength
0030021	extracellular matrix structural constituent conferring compression resistance
0030023	extracellular matrix constituent conferring elasticity
0030060	L-malate dehydrogenase activity
0030107	HLA-A specific inhibitory MHC class I receptor activity
0030108	HLA-A specific activating MHC class I receptor activity
0030109	HLA-B specific inhibitory MHC class I receptor activity
0030116	glial cell line-derived neurotrophic factor receptor binding
0030144	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity
0030145	manganese ion binding
0030151	molybdenum ion binding
0030156	benzodiazepine receptor binding
0030158	protein xylosyltransferase activity
0030159	receptor signaling complex scaffold activity
0030160	GKAP/Homer scaffold activity
0030165	PDZ domain binding
0030169	low-density lipoprotein particle binding
0030170	pyridoxal phosphate binding
0030171	voltage-gated proton channel activity
0030172	troponin C binding
0030184	nitric oxide transmembrane transporter activity
0030215	semaphorin receptor binding
0030226	apolipoprotein receptor activity
0030228	lipoprotein particle receptor activity
0030229	very-low-density lipoprotein particle receptor activity
0030233	deoxynucleotide transmembrane transporter activity
0030234	enzyme regulator activity
0030235	nitric-oxide synthase regulator activity
0030246	carbohydrate binding
0030247	polysaccharide binding
0030248	cellulose binding
0030249	guanylate cyclase regulator activity
0030250	guanylate cyclase activator activity
0030251	guanylate cyclase inhibitor activity
0030266	quinate 3-dehydrogenase (NAD+) activity
0030267	glyoxylate reductase (NADP) activity
0030268	methylenetetrahydromethanopterin dehydrogenase activity
0030269	tetrahydromethanopterin S-methyltransferase activity
0030270	formylmethanofuran-tetrahydromethanopterin N-formyltransferase activity
0030272	5-formyltetrahydrofolate cyclo-ligase activity
0030273	melanin-concentrating hormone receptor activity
0030274	LIM domain binding
0030275	LRR domain binding
0030276	clathrin binding
0030280	structural constituent of epidermis
0030283	testosterone dehydrogenase [NAD(P)] activity
0030284	estrogen receptor activity
0030291	protein serine/threonine kinase inhibitor activity
0030292	protein tyrosine kinase inhibitor activity
0030294	receptor signaling protein tyrosine kinase inhibitor activity
0030295	protein kinase activator activity
0030296	protein tyrosine kinase activator activity
0030297	transmembrane receptor protein tyrosine kinase activator activity
0030298	receptor signaling protein tyrosine kinase activator activity
0030305	heparanase activity
0030306	ADP-ribosylation factor binding
0030331	estrogen receptor binding
0030332	cyclin binding
0030337	DNA polymerase processivity factor activity
0030338	CMP-N-acetylneuraminate monooxygenase activity
0030340	hyaluronate lyase activity
0030341	chondroitin AC lyase activity
0030342	1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity
0030343	vitamin D3 25-hydroxylase activity
0030345	structural constituent of tooth enamel
0030346	protein phosphatase 2B binding
0030348	syntaxin-3 binding
0030350	iron-responsive element binding
0030351	inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity
0030352	inositol-1,4,5,6-tetrakisphosphate 6-phosphatase activity
0030362	protein phosphatase type 4 regulator activity
0030366	Mo-molybdopterin synthase activity
0030368	interleukin-17 receptor activity
0030369	ICAM-3 receptor activity
0030371	translation repressor activity
0030374	ligand-dependent nuclear receptor transcription coactivator activity
0030375	thyroid hormone receptor coactivator activity
0030377	U-plasminogen activator receptor activity
0030378	serine racemase activity
0030379	neurotensin receptor activity, non-G-protein coupled
0030380	interleukin-17E receptor binding
0030385	ferredoxin:thioredoxin reductase activity
0030387	fructosamine-3-kinase activity
0030395	lactose binding
0030407	formimidoyltransferase activity
0030409	glutamate formimidoyltransferase activity
0030410	nicotianamine synthase activity
0030411	scytalone dehydratase activity
0030412	formimidoyltetrahydrofolate cyclodeaminase activity
0030414	peptidase inhibitor activity
0030429	kynureninase activity
0030487	inositol-4,5-bisphosphate 5-phosphatase activity
0030492	hemoglobin binding
0030504	inorganic diphosphate transmembrane transporter activity
0030506	ankyrin binding
0030507	spectrin binding
0030515	snoRNA binding
0030519	snoRNP binding
0030523	dihydrolipoamide S-acyltransferase activity
0030527	structural constituent of chromatin
0030544	Hsp70 protein binding
0030545	receptor regulator activity
0030546	receptor activator activity
0030547	receptor inhibitor activity
0030548	acetylcholine receptor regulator activity
0030549	acetylcholine receptor activator activity
0030550	acetylcholine receptor inhibitor activity
0030551	cyclic nucleotide binding
0030552	cAMP binding
0030553	cGMP binding
0030554	adenyl nucleotide binding
0030570	pectate lyase activity
0030572	phosphatidyltransferase activity
0030580	quinone cofactor methyltransferase activity
0030586	[methionine synthase] reductase activity
0030591	NAD DNA ADP-ribosyltransferase activity
0030594	neurotransmitter receptor activity
0030596	alpha-L-rhamnosidase activity
0030597	RNA glycosylase activity
0030598	rRNA N-glycosylase activity
0030599	pectinesterase activity
0030600	feruloyl esterase activity
0030603	oxaloacetase activity
0030604	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity
0030611	arsenate reductase activity
0030613	oxidoreductase activity, acting on phosphorus or arsenic in donors
0030614	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor
0030616	transforming growth factor beta receptor, common-partner cytoplasmic mediator activity
0030617	transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity
0030618	transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity
0030619	U1 snRNA binding
0030620	U2 snRNA binding
0030621	U4 snRNA binding
0030623	U5 snRNA binding
0030626	U12 snRNA binding
0030627	pre-mRNA 5'-splice site binding
0030628	pre-mRNA 3'-splice site binding
0030629	U6 snRNA 3'-end binding
0030674	protein binding, bridging
0030675	Rac GTPase activator activity
0030676	Rac guanyl-nucleotide exchange factor activity
0030695	GTPase regulator activity
0030696	tRNA (m5U54) methyltransferase activity
0030697	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity
0030729	acetoacetate-CoA ligase activity
0030731	guanidinoacetate N-methyltransferase activity
0030742	GTP-dependent protein binding
0030744	luteolin O-methyltransferase activity
0030746	isoflavone 4'-O-methyltransferase activity
0030748	amine N-methyltransferase activity
0030751	licodione 2'-O-methyltransferase activity
0030755	quercetin 3-O-methyltransferase activity
0030761	8-hydroxyquercitin 8-O-methyltransferase activity
0030766	11-O-demethyl-17-O-deacetylvindoline O-methyltransferase activity
0030769	macrocin O-methyltransferase activity
0030770	demethylmacrocin O-methyltransferase activity
0030775	glucuronoxylan 4-O-methyltransferase activity
0030791	arsenite methyltransferase activity
0030792	methylarsonite methyltransferase activity
0030795	jasmonate O-methyltransferase activity
0030798	trans-aconitate 2-methyltransferase activity
0030848	threo-3-hydroxyaspartate ammonia-lyase activity
0030881	beta-2-microglobulin binding
0030882	lipid antigen binding
0030883	endogenous lipid antigen binding
0030884	exogenous lipid antigen binding
0030898	actin-dependent ATPase activity
0030899	calcium-dependent ATPase activity
0030911	TPR domain binding
0030942	endoplasmic reticulum signal peptide binding
0030943	mitochondrion targeting sequence binding
0030946	protein tyrosine phosphatase activity, metal-dependent
0030955	potassium ion binding
0030957	Tat protein binding
